datetime,hpbl,L,V_SIGMA,USTAR,wind_speed,wind_dir,Subset
2017-09-02 03:00:00,109.6872243,3.22751381,0.0959687449120806,0.0615,1.763487991,83.75602897,FI_Test_Data
2017-09-02 04:00:00,100.02486139666668,0.481855992,0.1063014581273465,0.0328,1.325853551,56.79551814,FI_Test_Data
2017-09-02 05:00:00,90.36249849333332,3.947690654,0.163707055437449,0.0832,1.766553756,61.4977455,FI_Test_Data
2017-09-02 06:00:00,80.70013559,14.36087188,0.2551470164434615,0.165461189,2.043941119,67.35786759,FI_Test_Data
2017-09-02 07:00:00,80.62893133666667,16.22550114,0.3036445290137795,0.106993799,1.977409012,80.10838076,FI_Test_Data
2017-09-02 08:00:00,80.55772708333333,-13.87321411,0.1356465996625053,0.0311,1.544566604,8.579699761,FI_Test_Data
2017-09-02 09:00:00,80.48652283,25.98030401,0.2353720459187964,0.122886768,1.815075016,55.65708943,FI_Test_Data
2017-09-02 10:00:00,80.58764485,124.6903342,0.2537715508089904,0.148606682,2.196166849,74.19553522,FI_Test_Data
2017-09-02 11:00:00,80.68876687,-66.70795858,0.3673898093306345,0.162097197,2.034472271,71.8341074,FI_Test_Data
2017-09-02 12:00:00,80.78988889,-7.798450388,0.3310755804948471,0.130624079,1.469649298,41.52567895,FI_Test_Data
2017-09-02 13:00:00,80.78483457666667,-98.83658757,0.4650514283388451,0.291193286,3.207635929,45.33909301,FI_Test_Data
2017-09-02 14:00:00,80.77978026333334,-20.26882791,0.2692582403567252,0.133547606,2.481106723,64.60739342,FI_Test_Data
2017-09-02 15:00:00,80.77472595,-19.18072064,0.652513469592774,0.258967418,2.052340815,45.91593795,FI_Test_Data
2017-09-02 16:00:00,125.025909,-29.47209956,0.5474636389752291,0.27970814,3.270741878,27.47357658,FI_Test_Data
2017-09-02 17:00:00,169.27709205000002,-19.34934709,0.5434890458877714,0.277157054,3.385457063,38.54357892,FI_Test_Data
2017-09-02 18:00:00,213.5282751,-16.30038696,0.502948884082667,0.226685848,2.927396191,57.27259683,FI_Test_Data
2017-09-02 19:00:00,238.69136816666665,-22.73918995,0.5805802416548466,0.25945092,2.776019883,61.73759038,FI_Test_Data
2017-09-02 20:00:00,263.8544612333333,-56.25387173,0.4231092920274855,0.260190297,3.068874231,72.81109887,FI_Test_Data
2017-09-02 21:00:00,289.0175543,-47.26863442,0.2993325909419153,0.167001328,1.770942499,81.83327169,FI_Test_Data
2017-09-02 22:00:00,304.03761796666663,912.9735822,0.2269361143582043,0.117577556,1.634161739,88.64131552,FI_Test_Data
2017-09-02 23:00:00,319.05768163333335,18.66049961,0.1473091986265623,0.0819,1.281195443,70.77556496,FI_Test_Data
2017-09-03 00:00:00,334.0777453,13.38136749,0.1236931687685298,0.0755,1.442979424,84.39682051,FI_Test_Data
2017-09-03 01:00:00,267.4336474,10.74319379,0.1889444362769118,0.109369679,1.461710004,128.7304553,FI_Test_Data
2017-09-03 02:00:00,200.7895495,2.045191255,0.1113552872566004,0.0286,1.057285699,105.0333502,FI_Test_Data
2017-09-03 03:00:00,134.1454516,2.360481701,0.0755645419492502,0.0431,1.467344913,93.07611406,FI_Test_Data
2017-09-03 04:00:00,124.80199053333334,8.795401835,0.1378404875209022,0.0817,1.673717965,137.5568302,FI_Test_Data
2017-09-03 05:00:00,115.45852946666666,4.760566213,0.1581138830084189,0.087,1.777787629,175.7978637,FI_Test_Data
2017-09-03 06:00:00,106.1150684,7.649208836,0.1360147050873544,0.0802,1.498974043,198.4439055,FI_Test_Data
2017-09-03 07:00:00,97.79158984,286.7167393,0.3029851481508623,0.226956597,3.411534322,251.1261156,FI_Test_Data
2017-09-03 08:00:00,89.46811128,387.9080294,0.4534864794015363,0.277929229,4.050532804,257.3847967,FI_Test_Data
2017-09-03 09:00:00,81.14463272,77.71231935,0.2993325909419153,0.156159014,2.456339464,301.5567991,FI_Test_Data
2017-09-03 10:00:00,81.11740086666667,-874.5527019,0.6590744032353252,0.387397122,5.159203368,351.7952151,FI_Test_Data
2017-09-03 11:00:00,81.09016901333334,-316.9319464,0.4839055816995708,0.352157308,3.863448042,331.4464882,FI_Test_Data
2017-09-03 12:00:00,81.06293716,-256.8277263,0.5219029545806385,0.30430531,3.843024058,328.5547766,FI_Test_Data
2017-09-03 13:00:00,81.02802505,-47.34928874,0.401684713425841,0.219457468,2.548542924,337.1270297,FI_Test_Data
2017-09-03 14:00:00,80.99311294,-29.29057671,0.2736786436680801,0.155869359,1.761411597,313.6472583,FI_Test_Data
2017-09-03 15:00:00,80.95820083,-28.64621622,0.3274702810943307,0.206162722,0.653873855,233.7531042,FI_Test_Data
2017-09-03 16:00:00,85.45887979999999,-8.919426409,0.4162170022956775,0.129664661,1.663347473,288.7591413,FI_Test_Data
2017-09-03 17:00:00,89.95955877,-54.55961977,0.6176860958448069,0.308478581,3.947544489,298.5738028,FI_Test_Data
2017-09-03 18:00:00,94.46023774,-28.52243906,0.3767309437781823,0.202956124,3.39852502,310.8279404,FI_Test_Data
2017-09-03 19:00:00,136.57201719333332,-32.03279793,0.4322325138163486,0.198856366,3.191701229,298.0308765,FI_Test_Data
2017-09-03 20:00:00,178.68379664666668,-4.029702724,0.4160264522839864,0.154630448,2.08245653,314.3658081,FI_Test_Data
2017-09-03 21:00:00,220.7955761,-5.800898713,0.198494332412792,0.100188591,0.926978353,348.2316986,FI_Test_Data
2017-09-03 22:00:00,237.42445546666667,-0.183214251,0.1191637528781298,0.0117,1.602765945,43.97100534,FI_Test_Data
2017-09-03 23:00:00,254.0533348333333,4.685430983,0.1431782106327635,0.0858,1.956750436,59.43024591,FI_Test_Data
2017-09-04 00:00:00,270.6822142,1.295732753,0.1691153452528776,0.0346,1.098651777,110.1259552,FI_Test_Data
2017-09-04 01:00:00,207.66768884,1.612048625,0.0949736805646701,0.0334,1.863394549,96.64770513,FI_Test_Data
2017-09-04 02:00:00,144.65316348,2.070397788,0.1280624847486569,0.0484,1.971512685,123.3028845,FI_Test_Data
2017-09-04 03:00:00,81.63863812,1.224098558,0.0906090503205943,0.0274,1.695692924,121.2716885,FI_Test_Data
2017-09-04 04:00:00,81.5475591,3.300708883,0.1609347693943108,0.0767,1.785949078,137.1896568,FI_Test_Data
2017-09-04 05:00:00,81.45648007999999,11.06360858,0.1987460691435179,0.133295864,1.941989942,112.6572708,FI_Test_Data
2017-09-04 06:00:00,81.36540106,32.6118544,0.3351005490893741,0.216451241,2.757376504,123.3444512,FI_Test_Data
2017-09-04 07:00:00,86.46432372333334,18.7988158,0.285657137141714,0.161862327,2.440415887,122.8434577,FI_Test_Data
2017-09-04 08:00:00,91.56324638666666,46.25154591,0.3602973605232211,0.237919978,2.752259278,121.3171418,FI_Test_Data
2017-09-04 09:00:00,96.66216905,81.01026982,0.4842567232367559,0.272927005,3.486466656,115.4802624,FI_Test_Data
2017-09-04 10:00:00,180.15374996666668,-21281.64928,0.5839808318772115,0.41213853,4.114181958,109.5821674,FI_Test_Data
2017-09-04 11:00:00,263.6453308833334,-586.5707981,0.5866110295587699,0.341979653,3.7093422,110.443901,FI_Test_Data
2017-09-04 12:00:00,347.1369118,-506.7865266,0.6908543876968576,0.427227661,4.799909933,115.3860778,FI_Test_Data
2017-09-04 13:00:00,351.98691363333336,-246.760432,0.6639615380426791,0.384000524,4.346862527,128.0519564,FI_Test_Data
2017-09-04 14:00:00,356.83691546666665,-317.80046,0.6964498359537462,0.415453093,5.181895364,110.7338542,FI_Test_Data
2017-09-04 15:00:00,361.6869173,-171.7416427,0.7444574091242561,0.344109597,5.53695331,102.3861352,FI_Test_Data
2017-09-04 16:00:00,382.08025883333335,-112.3061166,0.7779474558091953,0.426178048,4.986682338,109.7729646,FI_Test_Data
2017-09-04 17:00:00,402.4736003666666,-144.113401,0.7779504302974579,0.533219521,5.718124763,100.5067163,FI_Test_Data
2017-09-04 18:00:00,422.8669419,-815.5470471,0.6636404508466915,0.383371686,4.990387924,111.7049718,FI_Test_Data
2017-09-04 19:00:00,446.5578418,383.2286642,0.5512894421263662,0.282458992,3.638426737,91.79545996,FI_Test_Data
2017-09-04 20:00:00,470.2487417,1558.654892,0.6561508980409918,0.338277923,4.205403746,126.9304971,FI_Test_Data
2017-09-04 21:00:00,493.9396416,277.861036,0.6099771298991463,0.253796357,4.526044492,114.5269348,FI_Test_Data
2017-09-04 22:00:00,477.58675446666666,87.31243024,0.4013101792877923,0.248599621,3.324399424,113.9022606,FI_Test_Data
2017-09-04 23:00:00,461.23386733333336,47.75493279,0.3453289982031627,0.200226155,2.699793069,116.7330732,FI_Test_Data
2017-09-05 00:00:00,444.8809802,44.47997035,0.2877498913987631,0.188948573,2.79145118,119.3657175,FI_Test_Data
2017-09-05 01:00:00,389.0240369,12.22931133,0.2605762844159077,0.129982727,2.221155655,137.3117438,FI_Test_Data
2017-09-05 02:00:00,333.1670936,13.70921949,0.2293468988235943,0.14249034,2.388029713,143.000353,FI_Test_Data
2017-09-05 03:00:00,277.3101503,6.347594368,0.3323907143709042,0.0997,1.497406943,149.3344396,FI_Test_Data
2017-09-05 04:00:00,258.39883576666665,1.608897841,0.0941275730060007,0.0441,1.712551801,164.8790833,FI_Test_Data
2017-09-05 05:00:00,239.48752123333333,3.402871433,0.1452583904633395,0.0753,1.541286596,193.0088003,FI_Test_Data
2017-09-05 06:00:00,220.5762067,29.17838754,0.2839013913315678,0.198033355,1.980532552,204.8199404,FI_Test_Data
2017-09-05 07:00:00,183.60583873333331,12.53601047,0.241039415863879,0.138112821,2.136761482,200.7296208,FI_Test_Data
2017-09-05 08:00:00,146.63547076666669,5.159991101,0.1655294535724684,0.0662,1.260569773,230.0783266,FI_Test_Data
2017-09-05 09:00:00,109.6651028,23.29687198,0.1954482028569206,0.0921,1.090107366,227.5111563,FI_Test_Data
2017-09-05 10:00:00,100.41821061333331,182.045153,0.4729145440774686,0.271081135,3.778494833,277.0497398,FI_Test_Data
2017-09-05 11:00:00,91.17131842666667,-321.9109745,0.791118403906773,0.361326435,4.994987023,275.6812771,FI_Test_Data
2017-09-05 12:00:00,81.92442624,-102.5817278,0.622789111176488,0.332889164,4.662910759,282.4122403,FI_Test_Data
2017-09-05 13:00:00,89.42527186,-25.80047826,0.6541161907490136,0.190370809,4.567403074,279.1634425,FI_Test_Data
2017-09-05 14:00:00,96.92611748,-27.01925772,0.5358679258921922,0.229982041,3.847262375,286.79246,FI_Test_Data
2017-09-05 15:00:00,104.4269631,-19.49845862,0.5712698460447567,0.249485107,4.341715567,278.9875281,FI_Test_Data
